CustomerID,ExtPrice_sum,ExtPrice_mean,ExtPrice_std,ExtPrice_count,ExtPrice_median,ExtPrice_min,ExtPrice_max,ExtCost_sum,ExtCost_mean,ExtCost_std,ExtCost_median,SalesQty_sum,SalesQty_mean,SalesQty_std,SalesQty_median,SalesQty_min,SalesQty_max,UnitPrice_mean_x,UnitPrice_std_x,UnitPrice_min_x,UnitPrice_max_x,UnitPrice_median,UnitCost_mean,UnitCost_std,UnitCost_median,OrderNumber_nunique,ProductID_nunique,SalesDate_min,SalesDate_max,SalesDate_count,TotalRevenue,TotalCost,TotalProfit,ProfitMargin,AvgOrderValue,AvgOrderQuantity,PriceVolatility,QuantityVolatility,CustomerLifetimeDays,AvgDaysBetweenOrders,OrderFrequency,ProductDiversity,AvgProductsPerOrder,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,CustomerLifetimeValue,CustomerLoyaltyScore,QuoteID_nunique,QuoteVersion_mean,QuoteVersion_max,UnitPrice_mean_y,UnitPrice_std_y,UnitPrice_min_y,UnitPrice_max_y,QuoteQty_sum,QuoteQty_mean,QuoteQty_std,QuoteStatus_<lambda>,ConvertedToOrderNumber_<lambda>,QuoteConversionRate,QuoteWinRate,AvgNegotiationRounds,QuotePriceVolatility,Cluster,Cluster_Numeric
CUST1045,1411.02,352.755,62.29,4,383.9,259.32,383.9,837.68,209.42,43.1872,228.78,8,2.0,0.0,2.0,2,2,176.3775,31.145,129.66,191.95,191.95,104.71,21.5936,114.39,4,2,3/24/2022,1/14/2025,4,1411.02,837.68,573.34,0.406330172,352.755,2.0,0.17658148,0.0,1027,256.75,1.420233463,2,0.5,237,4,1411.02,3,2,2,322,1411.02,23.71462185,4,1.3333,2,178.7225,30.3296,129.66,211.9029,12.0,2.0,0.0,0.6667,6,1.5,0.6667,1.3333,0.169702192,Platinum,5
CUST1046,197.02,197.02,0.0,1,197.02,197.02,197.02,106.39,106.39,0.0,106.39,1,1.0,0.0,1.0,1,1,197.02,0.0,197.02,197.02,197.02,106.39,0.0,106.39,1,1,6/29/2022,6/29/2022,1,197.02,106.39,90.63,0.460004061,197.02,1.0,0.0,0.0,0,0.0,365.0,1,1.0,1167,1,197.02,1,1,1,111,197.02,0.168681507,1,1.0,1,197.02,0.0,197.02,197.02,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST1047,3719.99,47.0885,22.2346,79,41.97,20.16,109.2,1971.43,24.9548,10.9444,21.99,83,1.0506,0.2206,1.0,1,2,44.6984,19.1947,20.16,98.87,40.82,23.7828,9.7102,21.99,25,6,1/4/2022,8/6/2025,79,3719.99,1971.43,1748.56,0.470044274,148.7996,3.32,0.429427004,0.209975252,1310,52.4,6.960335622,6,0.24,33,25,3719.99,4,4,3,443,3719.99,2735.286765,114,1.1799,2,47.5026,20.5772,20.16,127.4661,147.0103,1.0576,0.2609,0.5683,99,0.868421053,0.5683,1.1799,0.4331805,Platinum,5
CUST1048,27937.31,2149.0238,1714.5255,13,3648.0,32.9,3648.0,19829.89,1525.3762,1192.0232,2566.08,205,15.7692,11.1516,24.0,1,25,188.9538,213.4326,32.9,885.84,152.0,145.3625,166.6481,106.92,8,7,3/20/2025,8/5/2025,13,27937.31,19829.89,8107.42,0.290200452,3492.16375,25.625,1.129549128,0.707176014,138,17.25,21.00719424,7,0.875,34,8,27937.31,4,2,4,424,27937.31,6385.670857,20,1.3103,2,247.4336,293.7894,32.9,993.3829,386.5687,13.33,11.2211,0.4483,20,1.0,0.4483,1.3103,1.187346423,Diamond,4
CUST1049,335.68,167.84,1.6405,2,167.84,166.68,169.0,234.97,117.485,1.1526,117.485,11,5.5,6.364,5.5,1,10,92.834,107.715,16.668,169.0,92.834,64.9835,75.4009,64.9835,2,2,5/2/2022,9/25/2024,2,335.68,234.97,100.71,0.300017874,167.84,5.5,1.160296874,1.157090909,877,438.5,0.83143508,2,1.0,348,2,335.68,3,1,1,311,335.68,1.923667622,2,1.0,1,92.834,107.715,16.668,169.0,11.0,5.5,6.364,1.0,2,1.0,1.0,1.0,1.160296874,Platinum,5
CUST105,5898825.58,476.0573,1013.7354,12391,251.2,0.07,29310.0,4288651.24,346.1102,731.9865,161.0,42743505,3449.5606,7608.9799,1500.0,1,208626,0.6602,1.3557,0.006,50.11,0.206,0.4535,0.8752,0.124,2218,271,1/3/2022,11/5/2024,12391,5898825.58,4288651.24,1610174.34,0.27296524,2659.524608,19271.19252,2.053468646,2.205782354,1037,0.467538323,779.9325626,271,0.122182146,307,2218,5898825.58,3,5,5,355,5898825.58,42479204.99,17928,1.2215,2,0.7151,1.4785,0.006,50.11,80333184.2,3488.1973,7731.4096,0.538,15931,0.888609996,0.538,1.2215,2.067543001,Silver,2
CUST1050,3300.0,550.0,236.216,6,606.0,258.0,791.0,885.9,147.65,7.3899,150.4,60000,10000.0,0.0,10000.0,10000,10000,0.055,0.0236,0.0258,0.0791,0.0606,0.0148,0.0007,0.015,3,2,1/17/2023,11/18/2024,6,3300.0,885.9,2414.1,0.731545455,1100.0,20000.0,0.429090909,0.0,671,223.6666667,1.629464286,2,0.666666667,294,3,3300.0,3,1,3,313,3300.0,33.55932203,7,1.3,2,0.0563,0.0258,0.0258,0.0869,100659.1959,10065.9196,138.9707,0.6,8,1.142857143,0.6,1.3,0.458259325,Diamond,4
CUST1051,721.32,360.66,0.0,2,360.66,360.66,360.66,456.4,228.2,11.5966,228.2,20,10.0,0.0,10.0,10,10,36.066,0.0,36.066,36.066,36.066,22.82,1.1597,22.82,2,1,5/13/2024,5/13/2025,2,721.32,456.4,264.92,0.367271114,360.66,10.0,0.0,0.0,365,182.5,1.994535519,1,0.5,118,2,721.32,3,1,1,311,721.32,12.12302521,2,1.3333,2,36.8358,1.3334,36.066,38.3755,30.0,10.0,0.0,0.6667,3,1.5,0.6667,1.3333,0.036198481,Diamond,4
CUST1052,565.9,113.18,67.9784,5,97.12,36.78,220.48,387.73,77.546,47.2873,67.14,7,1.4,0.5477,1.0,1,2,81.42,38.2555,36.78,125.33,86.19,55.526,25.711,58.86,1,5,6/2/2025,6/2/2025,5,565.9,387.73,178.17,0.314843612,565.9,7.0,0.469853844,0.391214286,0,0.0,365.0,5,5.0,98,1,565.9,3,1,1,311,565.9,5.716161616,5,1.1667,2,78.4697,34.9716,36.78,125.33,9.0,1.5,0.5477,0.8333,6,1.2,0.8333,1.1667,0.445670112,Diamond,4
CUST1053,18200.0,4550.0,0.0,4,4550.0,4550.0,4550.0,15600.0,3900.0,0.0,3900.0,104,26.0,0.0,26.0,26,26,175.0,0.0,175.0,175.0,175.0,150.0,0.0,150.0,4,1,6/29/2023,7/12/2023,4,18200.0,15600.0,2600.0,0.142857143,4550.0,26.0,0.0,0.0,13,3.25,104.2857143,1,0.25,789,4,18200.0,2,2,4,224,18200.0,92.15189873,7,1.2222,2,192.3232,21.814,175.0,242.2867,218.5856,24.2873,2.1504,0.4444,5,0.714285714,0.4444,1.2222,0.113423654,Diamond,4
CUST1054,1525.0,1525.0,0.0,1,1525.0,1525.0,1525.0,1220.0,1220.0,0.0,1220.0,500,500.0,0.0,500.0,500,500,3.05,0.0,3.05,3.05,3.05,2.44,0.0,2.44,1,1,7/26/2024,7/26/2024,1,1525.0,1220.0,305.0,0.2,1525.0,500.0,0.0,0.0,0,0.0,365.0,1,1.0,409,1,1525.0,2,1,2,212,1525.0,3.719512195,1,1.5,2,3.151,0.1428,3.05,3.252,1000.0,500.0,0.0,0.5,2,2.0,0.5,1.5,0.045318946,Diamond,4
CUST1055,425.0,425.0,0.0,1,425.0,425.0,425.0,325.0,325.0,0.0,325.0,5,5.0,0.0,5.0,5,5,85.0,0.0,85.0,85.0,85.0,65.0,0.0,65.0,1,1,6/9/2025,6/9/2025,1,425.0,325.0,100.0,0.235294118,425.0,5.0,0.0,0.0,0,0.0,365.0,1,1.0,91,1,425.0,4,1,1,411,425.0,4.619565217,2,1.3333,2,93.8864,7.7237,85.0,98.9853,15.3961,5.132,0.1144,0.3333,1,0.5,0.3333,1.3333,0.082266441,Diamond,4
CUST1056,149.3,149.3,0.0,1,149.3,149.3,149.3,89.58,89.58,0.0,89.58,2,2.0,0.0,2.0,2,2,74.65,0.0,74.65,74.65,74.65,44.79,0.0,44.79,1,1,8/15/2025,8/15/2025,1,149.3,89.58,59.72,0.4,149.3,2.0,0.0,0.0,0,0.0,365.0,1,1.0,24,1,149.3,4,1,1,411,149.3,5.972,1,1.0,1,74.65,0.0,74.65,74.65,2.0,2.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST1057,74.6,24.8667,19.8336,3,13.96,12.88,47.76,33.78,11.26,12.3964,7.35,300,100.0,0.0,100.0,100,100,0.2487,0.1983,0.1288,0.4776,0.1396,0.1126,0.124,0.0735,1,3,2/7/2022,2/7/2022,3,74.6,33.78,40.82,0.547184987,74.6,300.0,0.7973462,0.0,0,0.0,365.0,3,3.0,1309,1,74.6,1,1,1,111,74.6,0.056946565,7,1.2222,2,0.2299,0.1562,0.1288,0.5298,853.6603,94.8511,7.577,0.3333,5,0.714285714,0.3333,1.2222,0.679425837,Diamond,4
CUST1058,147.03,73.515,53.1956,2,73.515,35.9,111.13,130.98,65.49,46.8812,65.49,21,10.5,13.435,10.5,1,20,73.515,53.1956,35.9,111.13,73.515,65.49,46.8812,65.49,1,2,11/18/2024,11/21/2024,2,147.03,130.98,16.05,0.109161396,147.03,21.0,0.723601986,1.27952381,3,3.0,91.25,2,2.0,291,1,147.03,3,1,1,311,147.03,0.503527397,2,1.0,1,73.515,53.1956,35.9,111.13,21.0,10.5,13.435,1.0,2,1.0,1.0,1.0,0.723601986,Diamond,4
CUST1059,538.26,179.42,3.9144,3,177.16,177.16,183.94,243.6,81.2,4.1223,83.58,6,2.0,0.0,2.0,2,2,89.71,1.9572,88.58,91.97,88.58,40.6,2.0611,41.79,3,1,3/28/2022,11/6/2024,3,538.26,243.6,294.66,0.54743061,179.42,2.0,0.021816966,0.0,954,318.0,1.146596859,1,0.333333333,306,3,538.26,3,1,1,311,538.26,5.259869707,4,1.3333,2,100.6279,14.7235,88.58,126.8283,11.6379,1.9397,0.1478,0.5,5,1.25,0.5,1.3333,0.14631628,Platinum,5
CUST106,103641.65,249.1386,305.9031,416,176.74,4.5,3231.2,81035.66,194.7973,256.6199,137.85,59165,142.2236,378.2261,15.0,1,3227,21.8941,20.9947,0.403,166.56,21.3033,16.7966,16.5761,15.5417,173,63,1/4/2022,10/3/2024,416,103641.65,81035.66,22605.99,0.218116848,599.0846821,341.9942197,0.95892044,2.659376503,1003,5.797687861,62.89342629,63,0.36416185,340,173,103641.65,3,5,5,355,103641.65,52580.66114,615,1.2205,2,22.8398,21.8413,0.403,166.56,105673.2366,133.9331,343.2019,0.5272,536,0.871544715,0.5272,1.2205,0.956282454,Platinum,5
CUST1060,587.0,587.0,0.0,1,587.0,587.0,587.0,332.22,332.22,0.0,332.22,2000,2000.0,0.0,2000.0,2000,2000,0.2935,0.0,0.2935,0.2935,0.2935,0.1661,0.0,0.1661,1,1,9/16/2022,9/16/2022,1,587.0,332.22,254.78,0.434037479,587.0,2000.0,0.0,0.0,0,0.0,365.0,1,1.0,1088,1,587.0,1,1,1,111,587.0,0.53902663,2,1.3333,2,0.3353,0.0451,0.2935,0.3831,5847.1264,1949.0421,88.2616,0.3333,2,1.0,0.3333,1.3333,0.134506412,Diamond,4
CUST1061,46.47,46.47,0.0,1,46.47,46.47,46.47,27.88,27.88,0.0,27.88,12,12.0,0.0,12.0,12,12,3.8725,0.0,3.8725,3.8725,3.8725,2.3233,0.0,2.3233,1,1,7/29/2025,7/29/2025,1,46.47,27.88,18.59,0.400043039,46.47,12.0,0.0,0.0,0,0.0,365.0,1,1.0,41,1,46.47,4,1,1,411,46.47,1.106428571,1,1.0,1,3.8725,0.0,3.8725,3.8725,12.0,12.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST1062,151.64,151.64,0.0,1,151.64,151.64,151.64,80.37,80.37,0.0,80.37,3,3.0,0.0,3.0,3,3,50.5467,0.0,50.5467,50.5467,50.5467,26.79,0.0,26.79,1,1,10/28/2022,10/28/2022,1,151.64,80.37,71.27,0.469994724,151.64,3.0,0.0,0.0,0,0.0,365.0,1,1.0,1046,1,151.64,1,1,1,111,151.64,0.144832856,1,1.0,1,50.5467,0.0,50.5467,50.5467,3.0,3.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST1063,23910.97,3985.1617,950.951,6,4167.3,2193.34,4899.11,10475.0,1745.8333,404.7227,1820.3,3644,607.3333,487.3137,782.0,20,1040,81.7682,120.591,3.8889,244.9555,4.0895,34.7333,51.4032,1.82,5,2,7/25/2023,7/2/2025,6,23910.97,10475.0,13435.97,0.56191656,4782.194,728.8,1.474790933,0.802382646,708,141.6,2.574047955,2,0.4,68,5,23910.97,4,2,4,424,23910.97,1732.678986,9,1.1818,2,121.2869,135.4815,3.8889,296.6078,5096.4361,463.3124,452.2613,0.5455,8,0.888888889,0.5455,1.1818,1.117033249,Diamond,4
CUST1064,46.18,46.18,0.0,1,46.18,46.18,46.18,36.84,36.84,0.0,36.84,2,2.0,0.0,2.0,2,2,23.09,0.0,23.09,23.09,23.09,18.42,0.0,18.42,1,1,4/22/2022,4/22/2022,1,46.18,36.84,9.34,0.202252057,46.18,2.0,0.0,0.0,0,0.0,365.0,1,1.0,1235,1,46.18,1,1,1,111,46.18,0.03736246,2,1.0,1,24.0724,1.3894,23.09,25.0549,3.7686,1.8843,0.1636,0.5,1,0.5,0.5,1.0,0.057717552,Diamond,4
CUST1065,16834.62,1294.9708,1276.3842,13,820.88,115.3,5040.0,11791.25,907.0192,821.2975,567.84,929,71.4615,63.9148,48.0,4,240,19.2132,6.42,12.6081,34.2033,15.6463,13.63,5.1219,12.83,12,4,1/12/2022,5/18/2023,13,16834.62,11791.25,5043.37,0.29958324,1402.885,77.41666667,0.334145275,0.894394884,491,40.91666667,8.902439024,4,0.333333333,844,12,16834.62,2,3,4,234,16834.62,239.0715266,22,1.2414,2,19.1549,5.8984,12.6081,34.2033,1897.7503,65.4397,53.2679,0.4483,18,0.818181818,0.4483,1.2414,0.307931652,Diamond,4
CUST1066,21.21,21.21,0.0,1,21.21,21.21,21.21,19.09,19.09,0.0,19.09,1,1.0,0.0,1.0,1,1,21.21,0.0,21.21,21.21,21.21,19.09,0.0,19.09,1,1,1/17/2022,1/17/2022,1,21.21,19.09,2.12,0.099952852,21.21,1.0,0.0,0.0,0,0.0,365.0,1,1.0,1330,1,21.21,1,1,1,111,21.21,0.015935387,1,1.0,1,21.21,0.0,21.21,21.21,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST1067,13400.61,3350.1525,241.695,4,3471.0,2987.61,3471.0,12062.86,3015.715,217.57,3124.5,57911,14477.75,1044.5,15000.0,12911,15000,0.2314,0.0,0.2314,0.2314,0.2314,0.2083,0.0,0.2083,1,1,7/25/2024,10/23/2024,4,13400.61,12062.86,1337.75,0.099827545,13400.61,57911.0,0.0,0.072145188,90,90.0,4.010989011,1,1.0,320,1,13400.61,3,1,4,314,13400.61,41.7464486,7,1.2222,2,0.2535,0.0336,0.2314,0.3359,136793.7351,15199.3039,1538.2817,0.4444,6,0.857142857,0.4444,1.2222,0.132544379,Diamond,4
CUST1068,747.45,106.7786,61.303,7,144.22,33.68,184.75,529.63,75.6614,42.2929,109.0,43,6.1429,4.8107,10.0,1,10,83.025,58.1904,18.475,144.34,51.94,61.6471,45.5337,46.67,2,5,6/29/2022,7/25/2022,7,747.45,529.63,217.82,0.291417486,373.725,21.5,0.700878049,0.783131746,26,13.0,27.03703704,5,2.5,1141,2,747.45,1,1,1,111,747.45,1.309019264,11,1.3125,2,87.005,61.7892,18.475,165.5922,100.6172,6.2886,4.293,0.4375,9,0.818181818,0.4375,1.3125,0.710179875,Diamond,4
CUST1069,68.01,68.01,0.0,1,68.01,68.01,68.01,51.0,51.0,0.0,51.0,300,300.0,0.0,300.0,300,300,0.2267,0.0,0.2267,0.2267,0.2267,0.17,0.0,0.17,1,1,2/11/2022,2/11/2022,1,68.01,51.0,17.01,0.250110278,68.01,300.0,0.0,0.0,0,0.0,365.0,1,1.0,1305,1,68.01,1,1,1,111,68.01,0.052075038,1,1.0,1,0.2267,0.0,0.2267,0.2267,300.0,300.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST107,4425.19,96.1998,152.9653,46,40.44,2.88,628.41,2352.16,51.1339,78.5064,22.815,683,14.8478,58.6651,3.0,1,400,22.6908,28.2427,0.043,109.345,11.945,12.5146,15.0617,7.465,7,45,10/11/2024,10/22/2024,46,4425.19,2352.16,2073.03,0.468461241,632.17,97.57142857,1.244676256,3.951097132,11,1.571428571,212.9166667,45,6.428571429,321,7,4425.19,3,2,3,323,4425.19,96.19978261,65,1.2353,2,23.5648,30.9609,0.043,124.1365,956.9149,11.2578,43.4673,0.5412,60,0.923076923,0.5412,1.2353,1.313862201,Diamond,4
CUST1070,832.0,832.0,0.0,1,832.0,832.0,832.0,499.2,499.2,0.0,499.2,2000,2000.0,0.0,2000.0,2000,2000,0.416,0.0,0.416,0.416,0.416,0.2496,0.0,0.2496,1,1,10/26/2022,10/26/2022,1,832.0,499.2,332.8,0.4,832.0,2000.0,0.0,0.0,0,0.0,365.0,1,1.0,1048,1,832.0,1,1,2,112,832.0,0.79313632,2,1.3333,2,0.4627,0.0424,0.416,0.4988,5606.7483,1868.9161,227.044,0.3333,2,1.0,0.3333,1.3333,0.091636049,Diamond,4
CUST1071,1259.21,629.605,757.6861,2,629.605,93.84,1165.37,767.52,383.76,461.8256,383.76,2,1.0,0.0,1.0,1,1,629.605,757.6861,93.84,1165.37,629.605,383.76,461.8256,383.76,1,2,7/20/2022,7/20/2022,2,1259.21,767.52,491.69,0.39047498,1259.21,2.0,1.203430881,0.0,0,0.0,365.0,2,2.0,1146,1,1259.21,1,1,2,112,1259.21,1.097829119,4,1.0,1,655.2746,645.2737,93.84,1260.7761,4.2055,1.0514,0.0677,0.5,2,0.5,0.5,1.0,0.984737849,Diamond,4
CUST1072,41718.68,2454.04,729.2109,17,2195.72,2195.72,4391.44,30511.75,1794.8088,518.162,1580.92,19,1.1176,0.3321,1.0,1,2,2195.72,0.0,2195.72,2195.72,2195.72,1608.8182,62.1219,1580.92,14,1,2/24/2023,7/15/2025,17,41718.68,30511.75,11206.93,0.268630983,2979.905714,1.357142857,0.0,0.297154617,872,62.28571429,5.853379152,1,0.071428571,55,14,41718.68,4,3,4,434,41718.68,10429.67,22,1.3125,2,2413.6545,311.4683,2195.72,3229.8159,36.8445,1.1514,0.3315,0.5312,25,1.136363636,0.5312,1.3125,0.129044277,Platinum,5
CUST1073,48.1,48.1,0.0,1,48.1,48.1,48.1,43.74,43.74,0.0,43.74,25,25.0,0.0,25.0,25,25,1.924,0.0,1.924,1.924,1.924,1.7496,0.0,1.7496,1,1,2/14/2025,2/14/2025,1,48.1,43.74,4.36,0.090644491,48.1,25.0,0.0,0.0,0,0.0,365.0,1,1.0,206,1,48.1,3,1,1,311,48.1,0.23236715,2,1.3333,2,2.2628,0.5011,1.924,2.8385,78.3596,26.1199,1.9397,0.3333,2,1.0,0.3333,1.3333,0.221451299,Diamond,4
CUST1074,498.0,249.0,0.0,2,249.0,249.0,249.0,348.4,174.2,0.0,174.2,2,1.0,0.0,1.0,1,1,249.0,0.0,249.0,249.0,249.0,174.2,0.0,174.2,2,1,4/8/2025,4/8/2025,2,498.0,348.4,149.6,0.300401606,249.0,1.0,0.0,0.0,0,0.0,730.0,1,0.5,153,2,498.0,3,1,1,311,498.0,6.467532468,3,1.0,1,253.3803,7.5869,249.0,262.1409,3.0457,1.0152,0.0264,0.6667,2,0.666666667,0.6667,1.0,0.029942738,Diamond,4
CUST1075,3753.18,750.636,402.3394,5,525.74,522.0,1453.13,2235.42,447.084,210.8166,399.49,36,7.2,2.6833,6.0,6,12,221.9813,282.4477,87.0,726.565,87.6233,127.7793,152.4154,66.5817,5,1,9/19/2024,6/12/2025,5,3753.18,2235.42,1517.76,0.404393075,750.636,7.2,1.272394116,0.372680556,266,53.2,6.835205993,1,0.2,88,5,3753.18,4,2,3,423,3753.18,210.852809,7,1.125,2,259.8072,306.0443,87.0,782.8917,60.8426,7.6053,3.1849,0.625,5,0.714285714,0.625,1.125,1.177966969,Diamond,4
CUST1076,666.88,666.88,0.0,1,666.88,666.88,666.88,500.16,500.16,0.0,500.16,40,40.0,0.0,40.0,40,40,16.672,0.0,16.672,16.672,16.672,12.504,0.0,12.504,1,1,8/22/2025,8/22/2025,1,666.88,500.16,166.72,0.25,666.88,40.0,0.0,0.0,0,0.0,365.0,1,1.0,17,1,666.88,4,1,1,411,666.88,37.04888889,3,1.0,1,17.7755,1.012,16.672,18.6603,125.8474,41.9491,1.7737,0.3333,1,0.333333333,0.3333,1.0,0.056932294,Diamond,4
CUST1077,2678.8,382.6857,108.1297,7,446.0,224.4,446.0,1926.5,275.2143,76.5092,320.0,522720,74674.2857,21118.9322,87040.0,43520,87040,223.4,0.6831,223.0,224.4,223.0,160.9286,2.4568,160.0,6,2,3/27/2025,4/7/2025,7,2678.8,1926.5,752.3,0.280834702,446.4666667,87120.0,0.003057744,0.282813983,11,1.833333333,182.5,2,0.333333333,154,6,2678.8,3,2,2,322,2678.8,103.6954839,14,1.2222,2,244.2368,22.25,223.0,310.6403,1509300.891,83850.0495,17709.4992,0.3889,9,0.642857143,0.3889,1.2222,0.091100113,Diamond,4
CUST108,30718.14,117.2448,159.334,262,55.51,1.18,778.5,16677.15,63.6532,70.7775,39.99,23357,89.1489,269.7557,3.0,1,1000,29.7263,18.8656,1.18,102.9867,27.755,20.4228,14.1614,19.94,41,40,2/8/2022,9/8/2025,262,30718.14,16677.15,14040.99,0.457091152,749.2229268,569.6829268,0.634643397,3.025900488,1308,31.90243902,11.43239114,40,0.975609756,0,41,30718.14,5,4,4,544,30718.14,1259443.74,374,1.2143,2,31.3497,20.514,1.18,117.6095,42659.223,89.6202,270.8282,0.5504,331,0.885026738,0.5504,1.2143,0.654360329,Platinum,5
CUST109,286636.83,331.3721,327.9968,865,238.61,4.16,2723.89,199043.34,230.1079,235.0273,169.65,116608,134.8069,659.8818,17.0,1,11700,48.4352,118.3857,0.08,1614.71,27.28,33.7229,89.2318,18.54,76,77,1/12/2022,9/5/2025,865,286636.83,199043.34,87593.49,0.305590492,3771.537237,1534.315789,2.444207931,4.895015018,1332,17.52631579,20.81020255,77,1.013157895,3,76,286636.83,5,5,5,555,286636.83,5446099.77,1251,1.2137,2,54.2494,141.4286,0.08,2189.4138,221439.8238,139.1828,778.9662,0.5437,1101,0.880095923,0.5437,1.2137,2.607007635,Platinum,5
CUST11,1026938.7,931.8863,5656.5281,1102,105.39,0.29,132307.2,643529.3202,583.9649,2191.8557,82.5,8205751,7446.235,79068.2488,125.5,1,2460000,14.1442,233.9261,0.0003,7520.0,0.42,6.3546,27.1424,0.2882,107,904,6/3/2022,8/29/2025,1102,1026938.7,643529.3202,383409.3798,0.373351769,9597.557944,76689.26168,16.53865896,10.61855405,1183,11.05607477,32.98564189,904,8.448598131,10,107,1026938.7,5,5,5,555,1026938.7,9989312.809,1610,1.2154,2,11.0725,177.2871,0.0003,7520.0,13121720.57,6394.6007,60781.5469,0.537,1411,0.876397516,0.537,1.2154,16.01147889,Gold,3
CUST110,91462.29,768.5907,1216.3849,119,285.0,2.2,9475.26,92770.1001,779.5807,1226.3037,293.16,811710,6821.0924,32791.6957,1000.0,16,352240,3.9282,9.0992,0.0089,43.65,0.187,3.9712,9.1627,0.2198,26,57,10/14/2024,9/8/2025,119,91462.29,92770.1001,-1307.8101,-0.0142989,3517.780385,31219.61538,2.316379003,4.807396496,329,12.65384615,28.75757576,57,2.192307692,0,26,91462.29,5,4,5,545,91462.29,2378019.54,171,1.2332,2,3.7336,9.259,0.0089,49.0853,1636977.7,7340.7072,33655.7859,0.5336,156,0.912280702,0.5336,1.2332,2.479912149,Diamond,4
CUST111,159164.31,510.142,777.6865,312,244.4,5.3,5736.96,94573.71,303.1209,562.8244,114.45,1249452,4004.6538,4592.7218,2500.0,4,36000,4.1925,18.8815,0.01,255.0,0.0696,2.7472,11.5005,0.0347,115,20,1/10/2022,8/26/2025,312,159164.31,94573.71,64590.6,0.405810825,1384.037478,10864.8,4.503637448,1.146846152,1324,11.51304348,31.67924528,20,0.173913043,13,115,159164.31,5,5,5,555,159164.31,1307421.118,433,1.2417,2,3.9736,15.6546,0.01,255.0,2224195.237,3895.2631,4428.1089,0.5464,417,0.963048499,0.5464,1.2417,3.939651701,Platinum,5
CUST112,7116.35,474.4233,542.0229,15,224.8,56.2,1629.0,3725.39,248.3593,279.5515,127.68,106600,7106.6667,10209.0623,4400.0,300,40000,0.1715,0.1505,0.0231,0.3757,0.1086,0.0951,0.0865,0.0637,13,8,9/5/2024,7/3/2025,15,7116.35,3725.39,3390.96,0.476502702,547.4115385,8200.0,0.87755102,1.436547221,301,23.15384615,15.71192053,8,0.615384615,67,13,7116.35,4,3,3,433,7116.35,1360.478676,21,1.0,1,0.196,0.1504,0.0231,0.3943,144498.3255,6880.8726,8926.8634,0.7143,15,0.714285714,0.7143,1.0,0.767346939,Diamond,4
CUST113,306187.28,4374.104,5152.6239,70,3820.115,87.16,29874.0,155576.13,2222.5161,2630.3338,1770.14,2130770,30439.5714,34436.1199,13000.0,50,96000,81.5276,261.5574,0.1172,1406.02,1.6879,44.8321,145.4442,0.8353,63,6,1/7/2022,8/19/2025,70,306187.28,155576.13,150611.15,0.49189225,4860.115556,33821.74603,3.208206791,1.131294506,1320,20.95238095,17.40726722,6,0.095238095,20,63,306187.28,4,4,5,445,306187.28,918561.84,103,1.2426,2,125.104,365.0098,0.1172,1593.0667,4176164.418,30707.0913,34562.2425,0.5147,94,0.912621359,0.5147,1.2426,2.917650914,Platinum,5
CUST114,4197.32,76.3149,135.1012,55,20.34,1.6,609.26,2541.5,46.2091,79.0148,13.67,9841,178.9273,668.5485,15.0,1,4900,3.6291,7.1153,0.0142,31.671,1.195,2.3437,5.1332,0.635,30,45,1/21/2022,3/30/2023,55,4197.32,2541.5,1655.82,0.394494582,139.9106667,328.0333333,1.960623846,3.736425353,433,14.43333333,25.23041475,45,1.5,893,30,4197.32,1,4,3,143,4197.32,140.8496644,80,1.2233,2,3.7484,7.3202,0.0142,40.2499,13922.2301,135.1673,501.2491,0.534,72,0.9,0.534,1.2233,1.952886565,Diamond,4
CUST115,24039.92,421.753,419.0842,57,216.66,1.61,1198.8,10568.24,185.4077,173.5165,101.92,45485,797.9825,1309.1708,250.0,10,4000,1.3636,0.9567,0.0145,2.3976,1.1487,0.6282,0.3865,0.52,44,7,3/8/2022,9/2/2025,57,24039.92,10568.24,13471.68,0.560387888,546.3618182,1033.75,0.701598709,1.64060089,1274,28.95454545,12.59607843,7,0.159090909,6,44,24039.92,5,4,4,544,24039.92,151108.0686,84,1.25,2,1.315,1.0774,0.0145,3.5617,116124.7863,1036.8284,1543.709,0.5089,74,0.880952381,0.5089,1.25,0.819315589,Platinum,5
